@relation 'citation'
@attribute id integer
@attribute 2000 integer
@attribute 2001 integer
@attribute 2002 integer
@attribute 2003 integer
@attribute 2004 integer
@attribute 2005 integer
@attribute 2006 integer
@attribute 2007 integer
@attribute 2008 integer
@attribute 2009 integer
@attribute sum integer
@data
799943,12,12,9,10,14,10,11,9,8,3,98
40114,3,5,7,9,11,17,22,34,25,31,164
3783859,17,25,32,31,51,51,72,65,73,55,472
3271198,11,8,14,15,22,19,16,18,10,11,144
277688,67,80,57,61,45,34,38,18,15,23,438
3202233,0,1,0,1,7,4,7,9,20,25,74
277695,13,9,7,8,8,5,4,11,9,2,76
400589,11,14,12,26,7,13,16,20,18,13,150
1309909,8,10,7,7,13,6,6,4,7,4,72
564442,5,12,20,21,29,20,16,18,20,7,168
285920,5,7,9,10,11,9,10,7,12,6,86
2028752,2,8,16,16,24,28,31,25,18,14,182
3308776,0,0,6,8,16,16,21,20,16,26,129
1400043,2,5,12,18,26,22,26,35,29,30,205
1924337,2,4,11,9,9,6,9,9,8,10,77
539906,4,1,7,8,8,12,11,23,19,21,114
234710,5,13,13,17,12,15,4,6,8,5,98
1293577,27,37,49,60,49,63,48,32,24,23,412
638227,14,12,14,15,12,16,3,9,3,9,107
417044,26,40,56,66,80,59,54,49,40,66,536
638230,9,17,12,18,18,8,13,13,14,6,128
564506,22,12,14,11,10,5,5,4,3,1,87
777505,49,36,53,41,30,34,12,24,15,20,314
12934439,0,8,12,20,21,20,21,16,23,14,155
577415,33,25,25,39,32,29,18,20,28,11,260
245048,0,10,13,11,12,11,9,3,14,6,89
294202,8,14,17,17,14,18,15,15,16,21,155
384317,5,4,6,13,7,9,12,7,6,8,77
2538827,5,9,15,16,12,15,12,9,8,6,107
2669900,0,2,0,5,4,5,10,18,18,21,83
286036,13,17,11,21,17,20,21,18,14,13,165
2022751,2,3,11,11,11,16,10,11,7,6,88
302432,4,8,10,8,13,6,9,6,8,5,77
1310056,40,53,72,58,78,58,63,68,75,57,622
638314,12,9,13,9,11,2,11,14,13,16,110
14425451,3,2,8,7,8,7,6,10,6,3,60
228720,4,9,3,15,9,6,9,6,6,7,74
310649,12,6,20,6,17,16,18,19,12,19,145
515451,5,11,18,20,9,11,8,5,7,6,100
1637756,6,3,9,6,13,12,16,13,13,7,98
1380245,4,6,18,11,8,13,11,9,9,5,94
187778,9,12,35,47,59,60,84,60,46,42,454
556420,7,17,17,15,9,18,12,6,13,14,128
449928,4,8,7,14,5,10,4,12,15,17,96
2071948,20,29,30,41,38,28,16,21,15,22,260
449935,13,7,12,13,13,16,12,10,13,17,126
220562,17,19,21,20,19,14,13,12,5,6,146
1334676,4,5,4,16,6,6,5,4,6,5,61
1252758,7,15,19,12,17,12,5,2,0,0,89
803051,6,11,9,16,9,8,8,8,3,3,81
81304,2,3,11,17,21,26,32,48,53,55,268
204189,31,57,52,90,79,112,131,141,172,208,1073
695715,7,15,20,12,9,8,7,3,4,6,91
612934,15,12,20,12,9,12,8,5,9,4,106
376231,13,21,29,22,21,20,10,18,8,17,179
699667,9,12,17,38,37,32,28,27,29,37,266
245161,6,10,8,14,12,10,11,4,4,3,82
2379677,5,8,13,11,12,17,13,2,3,3,87
499124,5,5,7,18,14,8,8,13,11,4,93
236983,8,10,13,11,8,19,11,8,10,12,110
302523,5,3,8,8,11,5,14,11,3,8,76
1318332,9,20,9,18,16,17,10,16,6,5,126
1665610,2,5,7,2,17,24,16,16,13,10,112
2039232,2,9,9,5,11,11,10,10,3,13,83
286145,18,22,29,26,32,35,41,28,35,23,289
253391,11,12,7,6,13,6,4,8,9,8,84
392658,18,15,20,25,37,45,30,35,31,35,291
2014675,11,14,15,10,11,19,15,12,15,37,159
736724,1,10,6,6,6,11,12,11,9,8,80
253400,9,9,11,15,12,21,11,16,12,10,126
384475,23,26,15,9,16,19,10,16,13,9,156
654816,14,24,37,32,36,42,45,38,46,36,350
269795,7,8,5,9,7,10,19,15,10,6,96
3956196,1,5,5,11,4,11,10,11,23,15,96
302571,4,7,7,9,10,10,10,10,7,4,78
285266,1,3,6,4,7,6,9,11,8,15,70
499184,6,4,13,11,11,14,6,12,19,9,105
802290,9,18,9,9,12,5,13,4,6,12,97
155125,16,36,22,34,31,42,37,19,26,28,291
2022903,6,12,10,20,21,15,23,40,15,12,174
296191,4,6,12,10,10,14,8,6,13,17,100
171524,48,36,66,57,64,75,75,71,69,76,637
450053,22,16,22,17,22,23,6,10,10,6,154
1326602,1,1,4,18,20,20,24,15,8,13,124
2121227,2,7,8,2,5,10,10,15,13,12,84
278033,12,23,14,22,14,14,5,8,11,1,124
115971,4,14,14,26,14,24,10,19,25,24,174
130583,6,8,7,25,13,17,11,7,11,7,112
122799,10,3,15,12,18,27,23,14,10,17,149
704029,4,13,14,7,12,9,4,8,2,5,78
106014,8,10,9,9,13,19,13,13,5,6,105
2006559,7,7,7,10,3,10,11,9,9,6,79
228902,9,9,7,12,8,13,7,6,7,2,80
441896,7,11,6,17,14,11,17,8,18,17,126
2088493,5,10,12,6,11,10,8,6,6,6,80
278068,9,13,12,31,21,15,9,11,1,6,128
556597,5,16,9,12,5,10,12,4,11,9,93
2022967,7,5,15,3,18,14,27,19,27,24,159
802368,4,5,4,10,10,12,13,14,17,12,101
441923,7,6,5,10,18,10,16,15,8,4,99
1293896,44,23,25,23,30,32,40,42,32,27,318
1261133,6,5,8,12,15,11,10,5,0,5,77
196184,2,8,7,12,18,10,14,7,8,17,103
376423,21,36,34,33,33,43,46,32,29,32,339
122474,13,16,13,12,14,5,13,1,2,5,94
65131,4,13,14,9,15,4,13,7,7,13,99
561085,6,10,18,19,21,20,24,30,19,23,190
1334898,1,2,3,6,9,9,7,13,8,17,75
775443,15,22,14,15,19,19,12,22,13,22,173
14417528,5,7,5,13,3,7,11,8,6,13,78
540284,11,11,15,9,6,11,10,7,2,7,89
704126,44,63,47,32,19,16,20,11,6,3,261
89729,11,9,13,15,12,17,24,16,13,13,143
1040002,29,43,22,18,8,8,7,12,8,6,161
179843,10,14,15,18,17,12,10,5,5,6,112
237189,16,24,52,47,37,41,32,37,32,28,346
155273,3,3,6,12,15,15,19,21,25,19,138
1040012,9,8,6,9,8,10,7,5,4,3,69
264813,10,11,11,6,1,5,8,7,8,8,75
1040017,0,3,5,12,11,10,16,14,17,21,109
6094482,1,6,2,11,7,9,14,7,6,3,66
188053,19,11,11,9,6,8,6,4,2,6,82
6094487,5,9,10,14,8,19,22,17,22,14,140
1040025,2,5,9,7,9,10,11,3,10,3,69
261791,2,4,10,24,24,21,21,19,18,26,169
2064033,2,6,10,15,22,36,32,29,29,33,214
442018,9,12,11,20,12,20,10,9,5,4,112
540324,15,19,14,16,21,7,19,14,8,13,146
376490,9,42,39,32,35,26,14,18,11,5,231
196267,14,9,7,11,10,10,9,3,8,5,86
827061,7,15,12,13,13,20,10,13,9,16,128
253623,2,12,9,14,12,19,20,14,12,14,128
286392,12,11,15,24,26,24,24,24,25,17,202
171712,6,8,17,19,29,31,39,52,65,67,333
2391746,4,5,12,13,14,15,15,17,16,13,124
163787,13,4,5,6,4,11,17,11,10,7,88
523972,9,10,9,8,17,20,16,9,6,8,112
712391,0,1,7,9,21,19,23,22,29,22,153
442061,3,6,6,5,5,2,5,9,13,13,67
175116,1,8,9,19,21,16,7,9,6,7,103
1269455,5,8,9,19,16,10,11,8,9,5,100
2064082,6,12,17,15,21,28,16,36,26,17,194
13319896,2,7,2,13,17,14,24,16,16,18,129
2072281,3,3,6,12,9,19,13,16,28,19,128
220890,17,27,39,47,49,42,53,51,35,34,394
253665,8,10,12,11,11,18,18,7,13,15,123
147174,5,1,13,10,21,21,10,9,5,5,100
278253,15,18,10,24,10,13,11,7,8,4,120
294644,14,13,20,23,13,20,11,11,11,7,143
294646,5,7,6,3,15,11,22,17,25,20,131
1375991,9,16,13,10,18,19,19,19,12,16,151
524024,10,11,7,23,17,31,24,22,19,21,185
712441,12,14,9,32,11,14,18,11,16,12,149
283946,11,13,20,19,30,25,25,21,23,24,211
2031364,5,10,14,26,27,38,53,30,39,38,280
329004,13,23,33,19,49,39,42,38,26,35,317
155402,7,8,24,26,22,28,24,19,11,11,180
2621199,1,11,8,14,12,19,14,10,17,15,121
794388,23,27,32,30,25,44,33,45,37,33,329
556821,3,22,40,74,94,104,121,103,120,113,794
3243800,0,1,2,9,16,22,15,18,8,5,96
286492,37,67,36,45,32,35,21,12,25,14,324
1970138,23,43,44,39,58,63,62,52,52,23,459
524062,9,7,8,18,12,8,9,5,8,5,89
524063,7,15,19,18,16,12,10,17,11,7,132
237346,4,11,13,12,14,9,8,4,3,3,81
1638179,0,8,8,11,8,13,14,13,14,15,104
473734,23,32,18,24,22,24,34,22,20,22,241
712486,19,27,30,72,62,64,71,79,86,75,585
99831,0,7,6,6,9,3,3,10,13,18,75
16176,6,11,15,13,13,14,17,11,9,15,124
1982262,14,6,5,17,15,12,14,12,24,19,138
220984,26,38,23,47,45,38,35,38,19,15,324
360249,17,33,23,22,33,16,20,12,10,9,195
401211,12,14,20,15,22,22,19,13,15,8,160
147262,2,5,7,11,11,15,15,16,11,24,117
1261381,11,9,14,20,15,18,8,12,12,8,127
300343,5,7,13,10,13,13,7,7,2,4,81
794444,6,28,13,23,18,21,32,24,32,18,215
2010401,16,11,15,8,7,8,8,5,6,4,88
4175161,0,2,2,3,5,8,13,12,17,21,83
524127,20,18,27,34,32,40,56,67,50,75,419
1384293,7,1,9,7,21,17,19,17,10,21,129
171882,3,13,6,8,13,14,9,7,10,6,89
1294311,17,30,49,37,45,40,18,28,21,19,304
245621,7,12,18,28,41,40,47,51,71,80,395
65399,9,18,17,18,15,14,8,8,4,7,118
180089,3,13,18,14,18,22,14,16,5,6,129
1310590,3,18,19,19,25,35,26,41,27,26,239
167915,3,4,3,2,8,3,7,5,8,4,47
1280662,29,41,70,82,113,131,138,149,126,114,993
221062,13,34,51,48,26,21,18,7,11,10,239
597903,0,2,13,8,8,6,7,15,7,9,75
262048,9,11,12,15,18,10,11,21,8,7,122
663457,9,11,23,16,32,37,46,37,42,34,287
1253286,20,31,21,17,14,1,5,7,2,7,125
524202,6,3,7,9,23,13,14,17,12,12,116
294830,4,7,9,12,14,13,18,15,12,5,109
2054813,5,6,9,4,9,11,5,14,11,13,87
13320113,5,10,13,21,23,18,20,30,26,23,189
1654708,1,4,6,8,3,8,8,8,13,12,71
98234,5,12,17,23,18,13,8,15,13,10,134
81852,2,5,3,13,11,10,18,17,14,8,101
1654720,5,8,7,14,24,13,16,21,20,23,151
1384385,14,16,17,16,17,15,4,11,6,9,125
1654723,0,3,8,13,23,19,14,12,13,17,122
1654724,5,15,10,7,9,13,10,16,13,5,103
24521,6,7,16,15,19,21,20,23,26,35,188
1318859,2,5,8,19,18,20,22,25,27,22,168
1987919,5,0,3,11,7,6,18,15,11,36,112
810972,5,7,9,11,9,14,14,9,3,10,91
253924,0,1,2,2,8,11,8,24,14,18,88
24551,6,5,15,9,16,13,18,26,7,20,135
712701,2,8,2,4,13,7,11,8,9,8,72
1368049,5,9,20,24,18,22,14,14,15,8,149
229364,21,23,16,30,26,21,12,15,9,9,182
1654774,0,3,6,5,9,16,13,21,40,23,136
221175,14,22,12,11,10,5,5,9,3,5,96
122877,1,3,4,9,17,10,12,15,11,3,85
